Cavity Temperature 46.788200378 outside of range: 46.0
Cavity Temperature 46.788200378 outside of range: 46.0
Cavity Temperature 46.789636953 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.822319031 outside of range: 46.0
Cavity Temperature 46.851301414 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.855491638 outside of range: 46.0
Cavity Temperature 46.877400047 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.889060974 outside of range: 46.0
Cavity Temperature 46.915582356 outside of range: 46.0
Cavity Temperature 46.920555115 outside of range: 46.0
Cavity Temperature 46.920555115 outside of range: 46.0
Cavity Temperature 46.920555115 outside of range: 46.0
Cavity Temperature 46.920555115 outside of range: 46.0
Cavity Temperature 46.920555115 outside of range: 46.0
Cavity Temperature 46.920555115 outside of range: 46.0
Cavity Temperature 46.920555115 outside of range: 46.0
Cavity Temperature 46.920555115 outside of range: 46.0
Cavity Temperature 46.920887596 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.952140808 outside of range: 46.0
Cavity Temperature 46.971819827 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.983299255 outside of range: 46.0
Cavity Temperature 46.985817759 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.013206482 outside of range: 46.0
Cavity Temperature 47.035618591 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.042778015 outside of range: 46.0
Cavity Temperature 47.051107065 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.071037292 outside of range: 46.0
Cavity Temperature 47.090198477 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.099479675 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127037048 outside of range: 46.0
Cavity Temperature 47.127606281 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.154075623 outside of range: 46.0
Cavity Temperature 47.159036817 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.180259705 outside of range: 46.0
Cavity Temperature 47.203949055 outside of range: 46.0
Cavity Temperature 47.205833435 outside of range: 46.0
Cavity Temperature 47.205833435 outside of range: 46.0
Cavity Temperature 47.205833435 outside of range: 46.0
Cavity Temperature 47.205833435 outside of range: 46.0
Cavity Temperature 47.205833435 outside of range: 46.0
Cavity Temperature 47.205833435 outside of range: 46.0
Cavity Temperature 47.205833435 outside of range: 46.0
Cavity Temperature 47.205833435 outside of range: 46.0
Cavity Temperature 47.207153722 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.230918884 outside of range: 46.0
Cavity Temperature 47.238258522 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.255821228 outside of range: 46.0
Cavity Temperature 47.256311437 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.27910614 outside of range: 46.0
Cavity Temperature 47.295929678 outside of range: 46.0
Cavity Temperature 47.302268982 outside of range: 46.0
Cavity Temperature 47.302268982 outside of range: 46.0
Cavity Temperature 47.302268982 outside of range: 46.0
Cavity Temperature 47.302268982 outside of range: 46.0
Cavity Temperature 47.302268982 outside of range: 46.0
Cavity Temperature 47.302268982 outside of range: 46.0
Cavity Temperature 47.302268982 outside of range: 46.0
Cavity Temperature 47.302268982 outside of range: 46.0
Cavity Temperature 47.305605999 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.324913025 outside of range: 46.0
Cavity Temperature 47.334843124 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.347373962 outside of range: 46.0
Cavity Temperature 47.350708409 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.368492126 outside of range: 46.0
Cavity Temperature 47.376986293 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.389183044 outside of range: 46.0
Cavity Temperature 47.398766206 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.409873962 outside of range: 46.0
Cavity Temperature 47.423508895 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.429801941 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.448875427 outside of range: 46.0
Cavity Temperature 47.456777874 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.467643738 outside of range: 46.0
Cavity Temperature 47.468211365 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.485618591 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.503379822 outside of range: 46.0
Cavity Temperature 47.508176221 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.520256042 outside of range: 46.0
Cavity Temperature 47.526394894 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.53691864 outside of range: 46.0
Cavity Temperature 47.537588099 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.552818298 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.568595886 outside of range: 46.0
Cavity Temperature 47.575933597 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.583427429 outside of range: 46.0
Cavity Temperature 47.596826895 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.597892761 outside of range: 46.0
Cavity Temperature 47.604465284 outside of range: 46.0
Cavity Temperature 47.612083435 outside of range: 46.0
Cavity Temperature 47.612083435 outside of range: 46.0
Cavity Temperature 47.612083435 outside of range: 46.0
Cavity Temperature 47.612083435 outside of range: 46.0
Cavity Temperature 47.612083435 outside of range: 46.0
Cavity Temperature 47.612083435 outside of range: 46.0
